Note,SourceFilename,SourceCreated,SourceModified,SourceAccessed,ExecutableName,Hash,Size,Version,RunCount,LastRun,PreviousRun0,PreviousRun1,PreviousRun2,PreviousRun3,PreviousRun4,PreviousRun5,PreviousRun6,Volume0Name,Volume0Serial,Volume0Created,Volume1Name,Volume1Serial,Volume1Created,Directories,FilesLoaded,ParsingError
,C:\Windows\Prefetch\AI.EXE-C5B0F666.pf,2025-07-08 17:26:59,2025-07-08 19:20:07,2025-07-09 17:24:15,AI.EXE,C5B0F666,139002,Windows 10 or Windows 11,7,2025-07-08 19:19:56,2025-07-08 19:15:11,2025-07-08 18:59:24,2025-07-08 18:36:47,2025-07-08 18:19:07,2025-07-08 18:18:41,2025-07-08 17:26:46,,\VOLUME{01da6ccaad22ad19-96ad979b},96AD979B,2024-03-02 17:54:30,,,,"\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\VFS, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\VFS\PROGRAMFILESCOMMONX64, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\VFS\PROGRAMFILESCOMMONX64\MICROSOFT SHARED, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\VFS\PROGRAMFILESCOMMONX64\MICROSOFT SHARED\OFFICE16, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\VFS\PROGRAMFILESCOMMONX64\MICROSOFT SHARED\OFFICE16\AI, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.LANGUAGEEXPERIENCEPACKEN-GB_19041.62.219.0_NEUTRAL__8WEKYB3D8BBWE, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.LANGUAGEEXPERIENCEPACKEN-GB_19041.62.219.0_NEUTRAL__8WEKYB3D8BBWE\WINDOWS, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.LANGUAGEEXPERIENCEPACKEN-GB_19041.62.219.0_NEUTRAL__8WEKYB3D8BBWE\WINDOWS\SYSTEM32, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.LANGUAGEEXPERIENCEPACKEN-GB_19041.62.219.0_NEUTRAL__8WEKYB3D8BBWE\WINDOWS\SYSTEM32\EN-GB, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\GLOBALIZATION, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\EN-GB, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\WINSXS\AMD64_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_5.82.19041.5915_NONE_793527B5243CB406, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\OFFICE16, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\OFFICE16\AI","\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\VFS\PROGRAMFILESCOMMONX64\MICROSOFT SHARED\OFFICE16\AI\AI.EXE, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\HMPALERT.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\USER32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\$MFT, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\C2R64.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\APPVISVSUBSYSTEMS64.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\UCRTBASE.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SHELL32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSVCP_WIN.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\WIN32U.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\GDI32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\GDI32FULL.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\OLE32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\COMBASE.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\CRYPT32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\WINTRUST.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\VCRUNTIME140_1.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\VCRUNTIME140.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSVCP140.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\USERENV.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\TZRES.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.LANGUAGEEXPERIENCEPACKEN-GB_19041.62.219.0_NEUTRAL__8WEKYB3D8BBWE\WINDOWS\SYSTEM32\EN-GB\TZRES.DLL.MUI, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\EN-GB\TZRES.DLL.MUI, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\BCRYPT.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\WINSXS\AMD64_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_5.82.19041.5915_NONE_793527B5243CB406\COMCTL32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\IMM32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\OLEAUT32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSASN1.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RPCSS.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SHCORE.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\CRYPTSP.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\RSAENH.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\CRYPTBASE.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\VFS\PROGRAMFILESCOMMONX64\MICROSOFT SHARED\OFFICE16\AI\AI.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\IMAGEHLP.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.LANGUAGEEXPERIENCEPACKEN-GB_19041.62.219.0_NEUTRAL__8WEKYB3D8BBWE\WINDOWS\SYSTEM32\EN-GB\CRYPT32.DLL.MUI, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\GPAPI.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SETUPAPI.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\CFGMGR32.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\WINDOWS.STORAGE.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\WLDP.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\SHLWAPI.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\PROFAPI.DLL, \VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\MICROSOFT OFFICE\ROOT\OFFICE16\AI\WORDCOMBINEDFLOATIELREONLINE.ONNX",False
